# frequency	phase_space
5.658519e+01	4.566414e+07
5.658652e+01	4.421148e+07
5.658725e+01	4.346395e+07
5.830730e+01	4.863733e+07
5.830809e+01	4.841148e+07
5.831363e+01	4.544343e+07
5.831618e+01	4.342052e+07
6.114150e+01	3.181413e+07
6.115346e+01	3.059265e+07
6.120690e+01	4.123684e+07
6.121252e+01	3.581336e+07
6.121286e+01	3.427532e+07
6.121457e+01	3.329790e+07
6.121526e+01	3.340772e+07
6.123759e+01	3.736090e+07
6.153248e+01	2.816307e+07
6.154280e+01	2.755808e+07
6.158906e+01	3.734284e+07
6.161537e+01	3.080934e+07
9.099544e+01	1.666306e+07
9.099544e+01	1.666313e+07
9.099545e+01	1.666341e+07
9.099545e+01	1.666374e+07
9.100674e+01	1.733075e+07
9.100674e+01	1.732947e+07
9.100674e+01	1.732818e+07
9.100674e+01	1.732804e+07
9.127136e+01	3.081204e+07
9.127138e+01	3.044018e+07
9.127139e+01	3.022670e+07
9.127141e+01	2.985067e+07
9.127957e+01	2.073356e+07
9.127958e+01	2.070863e+07
9.127959e+01	2.068283e+07
9.127960e+01	2.066082e+07
1.161426e+02	3.361870e+06
1.161426e+02	3.361828e+06
1.161675e+02	2.916373e+06
1.161675e+02	2.916370e+06
1.314161e+00	6.133743e+06
1.314161e+00	6.133743e+06
1.453008e+00	3.641702e+06
1.453008e+00	3.641702e+06
2.121980e+00	5.780473e+06
2.121980e+00	5.780473e+06
3.320088e+00	8.931039e+06
3.320088e+00	8.931039e+06
3.594465e+00	9.992786e+06
3.594465e+00	9.992786e+06
3.991494e+00	1.314105e+07
3.991494e+00	1.314105e+07
5.149151e+00	1.459625e+07
5.149151e+00	1.459625e+07
5.653330e+00	1.539210e+07
5.653330e+00	1.539210e+07
5.774789e+00	1.502309e+07
5.774789e+00	1.502309e+07
7.212400e+00	2.238549e+07
7.212400e+00	2.238549e+07
8.510407e+00	2.853739e+07
8.510407e+00	2.853738e+07
8.770080e+00	2.198095e+07
8.770080e+00	2.198095e+07
9.186873e+00	2.718910e+07
9.186873e+00	2.718909e+07
9.787381e+00	2.512444e+07
9.787381e+00	2.512444e+07
9.963646e+00	1.858401e+07
9.963646e+00	1.858401e+07
1.020745e+01	2.158786e+07
1.020745e+01	2.158786e+07
1.027682e+01	2.889244e+07
1.027682e+01	2.889244e+07
1.038657e+01	1.864317e+07
1.038657e+01	1.864316e+07
1.111577e+01	3.146207e+07
1.111577e+01	3.146206e+07
1.195125e+01	3.402059e+07
1.195125e+01	3.402059e+07
1.265388e+01	3.087509e+07
1.265388e+01	3.087509e+07
1.358752e+01	3.338516e+07
1.358752e+01	3.338516e+07
1.382117e+01	2.828894e+07
1.382117e+01	2.828894e+07
1.461930e+01	3.015772e+07
1.461930e+01	3.015772e+07
1.497622e+01	2.998994e+07
1.497622e+01	2.998994e+07
1.522964e+01	2.528984e+07
1.522964e+01	2.528984e+07
1.542173e+01	3.077389e+07
1.542173e+01	3.077389e+07
1.680068e+01	3.169119e+07
1.680068e+01	3.169119e+07
1.722895e+01	2.742995e+07
1.722895e+01	2.742995e+07
1.786410e+01	2.676521e+07
1.786410e+01	2.676521e+07
1.826272e+01	4.045015e+07
1.826272e+01	4.045014e+07
1.873832e+01	3.598531e+07
1.873832e+01	3.598531e+07
1.892993e+01	3.265608e+07
1.892993e+01	3.265608e+07
1.946108e+01	3.155628e+07
1.946108e+01	3.155628e+07
2.076851e+01	3.653727e+07
2.076851e+01	3.653727e+07
2.106322e+01	3.768731e+07
2.106322e+01	3.768731e+07
2.155753e+01	3.578260e+07
2.155753e+01	3.578260e+07
2.198537e+01	3.202692e+07
2.198537e+01	3.202692e+07
2.210785e+01	3.017890e+07
2.210785e+01	3.017890e+07
2.306612e+01	2.997262e+07
2.306612e+01	2.997262e+07
2.307207e+01	2.961648e+07
2.307207e+01	2.961648e+07
2.308436e+01	3.174093e+07
2.308436e+01	3.174093e+07
2.327038e+01	3.369628e+07
2.327038e+01	3.369628e+07
2.370513e+01	3.204182e+07
2.370513e+01	3.204182e+07
2.389958e+01	3.208661e+07
2.389958e+01	3.208661e+07
2.573615e+01	4.374179e+07
2.573615e+01	4.374178e+07
2.613730e+01	4.207986e+07
2.613730e+01	4.207986e+07
2.625563e+01	4.315763e+07
2.625563e+01	4.315763e+07
2.675968e+01	3.695462e+07
2.675968e+01	3.695462e+07
2.740973e+01	3.770255e+07
2.740973e+01	3.770255e+07
2.757179e+01	4.117858e+07
2.757179e+01	4.117858e+07
2.771183e+01	5.327317e+07
2.771183e+01	5.327317e+07
2.827412e+01	3.493162e+07
2.827412e+01	3.493162e+07
2.871909e+01	3.117503e+07
2.871909e+01	3.117503e+07
2.917532e+01	3.411076e+07
2.917532e+01	3.411076e+07
2.951541e+01	3.299600e+07
2.951541e+01	3.299600e+07
2.975949e+01	3.117540e+07
2.975949e+01	3.117540e+07
2.981494e+01	3.373192e+07
2.981494e+01	3.373192e+07
3.037676e+01	3.112502e+07
3.037676e+01	3.112502e+07
3.051020e+01	3.333746e+07
3.051020e+01	3.333746e+07
3.136804e+01	4.608118e+07
3.136804e+01	4.608118e+07
3.246220e+01	3.966250e+07
3.246220e+01	3.966250e+07
3.465050e+01	3.784209e+07
3.465050e+01	3.784209e+07
3.470535e+01	2.953858e+07
3.470535e+01	2.953858e+07
3.523831e+01	2.544633e+07
3.523831e+01	2.544633e+07
3.525903e+01	2.802630e+07
3.525903e+01	2.802630e+07
3.535553e+01	2.822985e+07
3.535553e+01	2.822985e+07
3.556238e+01	3.178072e+07
3.556238e+01	3.178072e+07
3.577948e+01	2.478631e+07
3.577948e+01	2.478631e+07
3.578518e+01	2.645759e+07
3.578518e+01	2.645758e+07
3.697294e+01	3.843288e+07
3.697294e+01	3.843288e+07
3.714249e+01	3.886829e+07
3.714249e+01	3.886829e+07
3.929352e+01	2.979736e+07
3.929352e+01	2.979736e+07
3.930154e+01	2.895141e+07
3.930154e+01	2.895141e+07
4.210352e+01	3.537368e+07
4.210352e+01	3.537368e+07
4.211276e+01	3.475191e+07
4.211276e+01	3.475191e+07
4.446003e+01	3.454505e+07
4.446003e+01	3.454504e+07
4.452592e+01	2.710433e+07
4.452592e+01	2.710433e+07
4.452884e+01	2.640599e+07
4.452884e+01	2.640599e+07
4.478183e+01	2.341195e+07
4.478183e+01	2.341195e+07
4.891122e+01	2.261574e+07
4.891122e+01	2.261574e+07
4.891785e+01	2.226939e+07
4.891785e+01	2.226939e+07
4.917018e+01	2.139387e+07
4.917018e+01	2.139387e+07
4.917697e+01	2.142027e+07
4.917697e+01	2.142027e+07
5.398894e+01	3.075450e+07
5.398894e+01	3.075450e+07
5.399660e+01	2.632942e+07
5.399660e+01	2.632942e+07
5.429801e+01	2.368871e+07
5.429801e+01	2.368871e+07
5.431148e+01	2.449915e+07
5.431148e+01	2.449915e+07
5.507298e+01	2.190011e+07
5.507298e+01	2.190011e+07
5.510983e+01	2.135958e+07
5.510983e+01	2.135958e+07
5.546106e+01	2.122524e+07
5.546106e+01	2.122524e+07
5.549193e+01	2.551200e+07
5.549193e+01	2.551200e+07
5.567124e+01	2.225495e+07
5.567124e+01	2.225495e+07
5.567685e+01	2.290383e+07
5.567685e+01	2.290383e+07
5.653290e+01	3.146338e+07
5.653290e+01	3.146338e+07
5.653343e+01	3.153310e+07
5.653343e+01	3.153310e+07
5.832955e+01	3.171609e+07
5.832955e+01	3.171609e+07
5.833121e+01	3.146915e+07
5.833121e+01	3.146915e+07
6.116891e+01	1.480773e+07
6.116891e+01	1.480773e+07
6.118737e+01	2.370875e+07
6.118737e+01	2.370875e+07
6.124255e+01	2.392896e+07
6.124255e+01	2.392896e+07
6.124297e+01	2.506701e+07
6.124297e+01	2.506701e+07
6.156429e+01	1.588251e+07
6.156429e+01	1.588251e+07
6.158583e+01	1.498275e+07
6.158583e+01	1.498275e+07
9.094704e+01	1.227443e+07
9.094704e+01	1.227443e+07
9.094704e+01	1.227466e+07
9.094704e+01	1.227466e+07
9.107075e+01	9.569427e+06
9.107075e+01	9.569427e+06
9.107075e+01	9.569420e+06
9.107075e+01	9.569420e+06
9.121666e+01	7.439170e+06
9.121666e+01	7.439171e+06
9.121668e+01	7.512410e+06
9.121668e+01	7.512411e+06
9.131867e+01	1.019502e+07
9.131867e+01	1.019502e+07
9.131869e+01	1.017458e+07
9.131869e+01	1.017458e+07
1.161375e+02	8.966343e+05
1.161375e+02	8.966343e+05
1.161726e+02	2.693425e+06
1.161726e+02	2.693425e+06
1.701838e+00	8.701018e+06
1.701838e+00	8.701018e+06
2.185653e+00	1.666134e+07
2.185653e+00	1.666134e+07
3.037545e+00	2.038865e+07
3.037545e+00	2.038865e+07
3.211320e+00	2.025001e+07
3.211320e+00	2.025001e+07
3.798059e+00	2.570888e+07
3.798059e+00	2.570888e+07
4.057472e+00	2.401633e+07
4.057472e+00	2.401633e+07
5.709261e+00	3.161680e+07
5.709261e+00	3.161680e+07
5.845895e+00	3.528229e+07
5.845895e+00	3.528229e+07
6.451519e+00	3.706925e+07
6.451519e+00	3.706925e+07
7.282631e+00	4.818293e+07
7.282631e+00	4.818293e+07
7.704470e+00	4.945430e+07
7.704470e+00	4.945430e+07
8.258993e+00	4.758019e+07
8.258993e+00	4.758019e+07
9.260414e+00	4.379303e+07
9.260414e+00	4.379303e+07
9.663737e+00	4.894089e+07
9.663737e+00	4.894089e+07
1.003126e+01	4.894948e+07
1.003126e+01	4.894948e+07
1.011687e+01	4.384860e+07
1.011687e+01	4.384860e+07
1.035416e+01	5.259686e+07
1.035416e+01	5.259686e+07
1.068138e+01	5.159904e+07
1.068138e+01	5.159904e+07
1.107795e+01	5.502878e+07
1.107795e+01	5.502877e+07
1.183563e+01	6.032324e+07
1.183563e+01	6.032324e+07
1.225683e+01	5.224087e+07
1.225683e+01	5.224087e+07
1.315725e+01	5.888318e+07
1.315725e+01	5.888318e+07
1.347234e+01	5.570458e+07
1.347234e+01	5.570458e+07
1.448989e+01	6.538608e+07
1.448989e+01	6.538608e+07
1.497147e+01	5.276409e+07
1.497147e+01	5.276409e+07
1.524497e+01	5.740074e+07
1.524497e+01	5.740074e+07
1.598481e+01	5.538334e+07
1.598481e+01	5.538334e+07
1.612484e+01	6.564546e+07
1.612484e+01	6.564546e+07
1.708140e+01	6.000868e+07
1.708140e+01	6.000868e+07
1.786618e+01	6.111290e+07
1.786618e+01	6.111290e+07
1.821193e+01	5.719609e+07
1.821193e+01	5.719609e+07
1.892707e+01	6.535770e+07
1.892707e+01	6.535770e+07
1.918756e+01	6.729687e+07
1.918756e+01	6.729687e+07
1.995586e+01	6.864743e+07
1.995586e+01	6.864743e+07
2.071603e+01	7.255076e+07
2.071603e+01	7.255076e+07
2.130769e+01	7.363853e+07
2.130769e+01	7.363853e+07
2.167216e+01	6.571829e+07
2.167216e+01	6.571829e+07
2.197971e+01	6.609568e+07
2.197971e+01	6.609568e+07
2.292256e+01	6.475705e+07
2.292256e+01	6.475705e+07
2.301505e+01	6.223141e+07
2.301505e+01	6.223141e+07
2.303466e+01	5.849759e+07
2.303466e+01	5.849759e+07
2.319270e+01	6.821747e+07
2.319270e+01	6.821747e+07
2.342894e+01	6.643296e+07
2.342894e+01	6.643296e+07
2.368721e+01	8.068621e+07
2.368721e+01	8.068621e+07
2.395067e+01	6.870828e+07
2.395067e+01	6.870828e+07
2.500325e+01	8.740414e+07
2.500325e+01	8.740414e+07
2.560926e+01	9.959884e+07
2.560926e+01	9.959884e+07
2.684944e+01	8.668614e+07
2.684944e+01	8.668614e+07
2.690996e+01	7.972469e+07
2.690996e+01	7.972469e+07
2.732379e+01	8.480071e+07
2.732379e+01	8.480071e+07
2.739720e+01	8.040859e+07
2.739720e+01	8.040859e+07
2.761784e+01	7.638526e+07
2.761784e+01	7.638526e+07
2.820617e+01	9.587909e+07
2.820617e+01	9.587909e+07
2.862437e+01	7.606542e+07
2.862437e+01	7.606542e+07
2.912424e+01	6.957021e+07
2.912424e+01	6.957021e+07
2.950094e+01	6.368564e+07
2.950094e+01	6.368564e+07
2.975288e+01	8.154214e+07
2.975288e+01	8.154215e+07
2.980576e+01	7.912960e+07
2.980576e+01	7.912961e+07
3.050321e+01	5.920989e+07
3.050321e+01	5.920989e+07
3.085916e+01	7.898715e+07
3.085916e+01	7.898715e+07
3.121220e+01	8.497462e+07
3.121220e+01	8.497462e+07
3.221570e+01	8.212057e+07
3.221570e+01	8.212057e+07
3.465308e+01	6.483229e+07
3.465308e+01	6.483228e+07
3.471828e+01	5.340173e+07
3.471828e+01	5.340173e+07
3.516721e+01	5.200047e+07
3.516721e+01	5.200047e+07
3.516727e+01	5.188671e+07
3.516727e+01	5.188671e+07
3.535724e+01	5.514821e+07
3.535724e+01	5.514821e+07
3.556193e+01	5.131062e+07
3.556193e+01	5.131062e+07
3.576261e+01	6.992238e+07
3.576261e+01	6.992238e+07
3.577891e+01	6.455124e+07
3.577891e+01	6.455124e+07
3.696449e+01	1.016004e+08
3.696449e+01	1.016004e+08
3.713671e+01	6.700363e+07
3.713671e+01	6.700363e+07
3.930420e+01	7.991652e+07
3.930420e+01	7.991651e+07
3.931277e+01	5.682449e+07
3.931277e+01	5.682449e+07
4.209961e+01	5.637834e+07
4.209961e+01	5.637834e+07
4.211059e+01	5.462489e+07
4.211059e+01	5.462489e+07
4.447161e+01	5.225853e+07
4.447161e+01	5.225853e+07
4.448572e+01	5.382134e+07
4.448572e+01	5.382134e+07
4.451955e+01	4.819712e+07
4.451955e+01	4.819712e+07
4.473808e+01	4.689406e+07
4.473808e+01	4.689406e+07
4.894206e+01	3.634619e+07
4.894206e+01	3.634619e+07
4.894887e+01	3.744020e+07
4.894887e+01	3.744020e+07
4.923468e+01	5.074320e+07
4.923468e+01	5.074313e+07
4.924089e+01	4.484556e+07
4.924089e+01	4.484556e+07
5.397046e+01	8.681925e+07
5.397046e+01	8.681925e+07
5.397892e+01	5.266832e+07
5.397892e+01	5.266832e+07
5.428084e+01	6.408493e+07
5.428084e+01	6.408494e+07
5.429346e+01	4.861479e+07
5.429346e+01	4.861479e+07
5.507268e+01	5.920391e+07
5.507268e+01	5.920391e+07
5.510857e+01	5.461029e+07
5.510857e+01	5.461029e+07
5.545886e+01	6.671291e+07
5.545886e+01	6.671291e+07
5.549066e+01	5.319088e+07
5.549066e+01	5.319088e+07
5.569016e+01	4.249184e+07
5.569016e+01	4.249184e+07
5.569569e+01	4.446335e+07
5.569569e+01	4.446335e+07
5.658572e+01	4.878560e+07
5.658572e+01	4.878561e+07
5.658623e+01	5.058280e+07
5.658623e+01	5.058280e+07
5.831047e+01	4.952280e+07
5.831047e+01	4.952280e+07
5.831214e+01	5.050208e+07
5.831214e+01	5.050208e+07
6.117189e+01	3.373595e+07
6.117189e+01	3.373595e+07
6.119145e+01	3.750181e+07
6.119145e+01	3.750181e+07
6.121375e+01	3.960701e+07
6.121375e+01	3.960701e+07
6.121403e+01	3.954259e+07
6.121403e+01	3.954259e+07
6.156312e+01	2.939980e+07
6.156312e+01	2.939980e+07
6.158297e+01	3.110944e+07
6.158297e+01	3.110944e+07
9.099544e+01	2.281746e+07
9.099544e+01	2.281746e+07
9.099545e+01	2.281968e+07
9.099545e+01	2.281968e+07
9.100674e+01	2.349620e+07
9.100674e+01	2.349621e+07
9.100674e+01	2.349989e+07
9.100674e+01	2.349989e+07
9.127137e+01	2.316416e+07
9.127137e+01	2.316416e+07
9.127140e+01	2.281566e+07
9.127140e+01	2.281566e+07
9.127957e+01	1.462282e+07
9.127957e+01	1.462282e+07
9.127960e+01	1.461624e+07
9.127960e+01	1.461624e+07
1.161426e+02	3.361765e+06
1.161426e+02	3.361765e+06
1.161675e+02	2.903276e+06
1.161675e+02	2.903276e+06
1.975040e+00	5.011686e+06
1.975040e+00	5.011686e+06
2.387425e+00	5.569559e+06
2.387425e+00	5.569559e+06
2.914777e+00	8.907777e+06
2.914777e+00	8.907777e+06
3.588681e+00	8.211193e+06
3.588681e+00	8.211193e+06
3.943081e+00	1.291188e+07
3.943081e+00	1.291188e+07
4.857676e+00	1.828288e+07
4.857676e+00	1.828288e+07
6.127124e+00	2.186134e+07
6.127124e+00	2.186134e+07
6.337102e+00	1.897253e+07
6.337102e+00	1.897253e+07
6.927613e+00	2.091750e+07
6.927613e+00	2.091750e+07
6.985808e+00	1.888792e+07
6.985808e+00	1.888792e+07
7.673035e+00	2.287486e+07
7.673035e+00	2.287486e+07
8.140711e+00	2.791269e+07
8.140711e+00	2.791269e+07
8.433796e+00	2.294245e+07
8.433796e+00	2.294245e+07
9.448419e+00	2.418437e+07
9.448419e+00	2.418437e+07
1.015486e+01	2.047175e+07
1.015486e+01	2.047175e+07
1.027395e+01	2.133548e+07
1.027395e+01	2.133548e+07
1.048592e+01	2.264137e+07
1.048592e+01	2.264137e+07
1.076133e+01	2.356021e+07
1.076133e+01	2.356021e+07
1.117548e+01	2.389862e+07
1.117548e+01	2.389862e+07
1.132493e+01	1.994222e+07
1.132493e+01	1.994222e+07
1.213540e+01	2.773072e+07
1.213540e+01	2.773072e+07
1.309939e+01	2.715727e+07
1.309939e+01	2.715726e+07
1.313647e+01	2.572495e+07
1.313647e+01	2.572495e+07
1.437806e+01	3.108250e+07
1.437806e+01	3.108250e+07
1.450396e+01	3.229995e+07
1.450396e+01	3.229995e+07
1.506338e+01	3.026839e+07
1.506338e+01	3.026839e+07
1.542218e+01	2.918581e+07
1.542218e+01	2.918581e+07
1.680165e+01	3.196843e+07
1.680165e+01	3.196843e+07
1.700425e+01	3.123511e+07
1.700425e+01	3.123511e+07
1.783862e+01	2.674185e+07
1.783862e+01	2.674185e+07
1.820866e+01	3.240929e+07
1.820866e+01	3.240929e+07
1.915908e+01	3.145540e+07
1.915908e+01	3.145540e+07
1.928229e+01	3.251000e+07
1.928229e+01	3.251000e+07
2.050809e+01	3.661537e+07
2.050809e+01	3.661537e+07
2.122199e+01	3.806750e+07
2.122199e+01	3.806750e+07
2.142051e+01	4.414703e+07
2.142051e+01	4.414703e+07
2.173007e+01	3.463132e+07
2.173007e+01	3.463132e+07
2.221775e+01	3.294760e+07
2.221775e+01	3.294760e+07
2.259323e+01	2.720188e+07
2.259323e+01	2.720188e+07
2.280489e+01	3.126976e+07
2.280489e+01	3.126976e+07
2.298863e+01	2.940882e+07
2.298863e+01	2.940882e+07
2.306940e+01	3.129851e+07
2.306940e+01	3.129851e+07
2.365793e+01	4.024100e+07
2.365793e+01	4.024100e+07
2.393745e+01	3.697602e+07
2.393745e+01	3.697602e+07
2.458929e+01	4.055057e+07
2.458929e+01	4.055057e+07
2.469371e+01	4.067694e+07
2.469371e+01	4.067694e+07
2.552933e+01	4.905982e+07
2.552933e+01	4.905982e+07
2.598834e+01	4.451032e+07
2.598834e+01	4.451032e+07
2.717268e+01	3.408698e+07
2.717268e+01	3.408698e+07
2.722181e+01	2.982512e+07
2.722181e+01	2.982512e+07
2.753839e+01	4.181569e+07
2.753839e+01	4.181569e+07
2.766303e+01	3.772400e+07
2.766303e+01	3.772400e+07
2.814066e+01	3.754732e+07
2.814066e+01	3.754732e+07
2.845912e+01	3.309602e+07
2.845912e+01	3.309602e+07
2.908800e+01	3.467223e+07
2.908800e+01	3.467223e+07
2.948833e+01	3.378870e+07
2.948833e+01	3.378870e+07
2.974312e+01	3.302942e+07
2.974312e+01	3.302942e+07
2.979702e+01	3.583361e+07
2.979702e+01	3.583361e+07
3.075677e+01	3.621144e+07
3.075677e+01	3.621144e+07
3.092915e+01	3.522863e+07
3.092915e+01	3.522863e+07
3.148271e+01	3.863324e+07
3.148271e+01	3.863324e+07
3.167450e+01	3.800789e+07
3.167450e+01	3.800789e+07
3.465638e+01	4.000502e+07
3.465638e+01	4.000502e+07
3.473109e+01	3.577942e+07
3.473109e+01	3.577943e+07
3.507257e+01	2.691735e+07
3.507257e+01	2.691735e+07
3.507709e+01	2.678476e+07
3.507709e+01	2.678476e+07
3.537755e+01	2.855045e+07
3.537755e+01	2.855045e+07
3.556402e+01	3.055895e+07
3.556402e+01	3.055895e+07
3.574569e+01	2.555978e+07
3.574569e+01	2.555978e+07
3.577218e+01	2.585032e+07
3.577218e+01	2.585031e+07
3.695594e+01	3.675099e+07
3.695594e+01	3.675099e+07
3.713096e+01	3.532387e+07
3.713096e+01	3.532387e+07
3.931496e+01	2.778786e+07
3.931496e+01	2.778786e+07
3.932408e+01	2.777142e+07
3.932408e+01	2.777142e+07
4.209573e+01	3.107571e+07
4.209573e+01	3.107571e+07
4.210843e+01	2.991529e+07
4.210843e+01	2.991529e+07
4.443284e+01	2.696202e+07
4.443284e+01	2.696202e+07
4.444312e+01	2.679891e+07
4.444312e+01	2.679891e+07
4.462635e+01	2.399205e+07
4.462635e+01	2.399205e+07
4.463197e+01	2.424517e+07
4.463197e+01	2.424517e+07
4.897222e+01	2.273884e+07
4.897222e+01	2.273884e+07
4.897913e+01	2.252641e+07
4.897913e+01	2.252641e+07
4.929908e+01	2.511123e+07
4.929908e+01	2.511123e+07
4.930481e+01	2.504694e+07
4.930481e+01	2.504694e+07
5.395183e+01	2.810578e+07
5.395183e+01	2.810578e+07
5.396107e+01	2.819594e+07
5.396107e+01	2.819594e+07
5.426420e+01	2.445122e+07
5.426420e+01	2.445122e+07
5.427599e+01	2.379332e+07
5.427599e+01	2.379332e+07
5.507248e+01	2.449450e+07
5.507248e+01	2.449450e+07
5.510739e+01	2.319914e+07
5.510739e+01	2.319914e+07
5.545675e+01	2.302713e+07
5.545675e+01	2.302713e+07
5.548951e+01	2.149907e+07
5.548951e+01	2.149907e+07
5.570910e+01	2.487446e+07
5.570910e+01	2.487446e+07
5.571453e+01	2.534848e+07
5.571453e+01	2.534848e+07
5.663841e+01	4.274205e+07
5.663841e+01	4.274205e+07
5.663889e+01	4.252263e+07
5.663889e+01	4.252262e+07
5.829113e+01	3.310130e+07
5.829113e+01	3.310130e+07
5.829281e+01	3.290737e+07
5.829281e+01	3.290737e+07
6.117523e+01	1.644084e+07
6.117523e+01	1.644084e+07
6.118378e+01	1.879559e+07
6.118378e+01	1.879559e+07
6.118422e+01	1.895371e+07
6.118422e+01	1.895371e+07
6.119626e+01	2.173396e+07
6.119626e+01	2.173396e+07
6.156194e+01	1.841222e+07
6.156194e+01	1.841222e+07
6.158005e+01	1.659525e+07
6.158005e+01	1.659525e+07
9.096400e+01	1.143553e+07
9.096400e+01	1.143553e+07
9.096400e+01	1.143485e+07
9.096400e+01	1.143485e+07
9.107443e+01	5.148725e+06
9.107443e+01	5.148725e+06
9.107443e+01	5.147868e+06
9.107443e+01	5.147868e+06
9.119350e+01	4.259495e+06
9.119350e+01	4.259495e+06
9.119352e+01	4.278634e+06
9.119352e+01	4.278634e+06
9.132121e+01	1.041348e+07
9.132121e+01	1.041348e+07
9.132123e+01	1.041394e+07
9.132123e+01	1.041394e+07
1.161550e+02	1.147535e+06
1.161550e+02	1.147536e+06
1.161550e+02	1.147540e+06
1.161550e+02	1.147540e+06
1.701838e+00	8.701018e+06
1.701838e+00	8.701018e+06
2.185653e+00	1.666134e+07
2.185653e+00	1.666134e+07
3.037545e+00	2.038865e+07
3.037545e+00	2.038865e+07
3.211320e+00	2.025001e+07
3.211320e+00	2.025001e+07
3.798059e+00	2.570888e+07
3.798059e+00	2.570888e+07
4.057472e+00	2.401633e+07
4.057472e+00	2.401633e+07
5.709261e+00	3.161680e+07
5.709261e+00	3.161680e+07
5.845895e+00	3.528229e+07
5.845895e+00	3.528229e+07
6.451519e+00	3.706925e+07
6.451519e+00	3.706925e+07
7.282631e+00	4.818293e+07
7.282631e+00	4.818293e+07
7.704470e+00	4.945430e+07
7.704470e+00	4.945430e+07
8.258993e+00	4.758019e+07
8.258993e+00	4.758019e+07
9.260414e+00	4.379303e+07
9.260414e+00	4.379303e+07
9.663737e+00	4.894089e+07
9.663737e+00	4.894089e+07
1.003126e+01	4.894948e+07
1.003126e+01	4.894948e+07
1.011687e+01	4.384860e+07
1.011687e+01	4.384860e+07
1.035416e+01	5.259686e+07
1.035416e+01	5.259686e+07
1.068138e+01	5.159904e+07
1.068138e+01	5.159904e+07
1.107795e+01	5.502878e+07
1.107795e+01	5.502877e+07
1.183563e+01	6.032324e+07
1.183563e+01	6.032324e+07
1.225683e+01	5.224087e+07
1.225683e+01	5.224087e+07
1.315725e+01	5.888318e+07
1.315725e+01	5.888318e+07
1.347234e+01	5.570458e+07
1.347234e+01	5.570458e+07
1.448989e+01	6.538608e+07
1.448989e+01	6.538608e+07
1.497147e+01	5.276409e+07
1.497147e+01	5.276409e+07
1.524497e+01	5.740074e+07
1.524497e+01	5.740074e+07
1.598481e+01	5.538334e+07
1.598481e+01	5.538334e+07
1.612484e+01	6.564546e+07
1.612484e+01	6.564546e+07
1.708140e+01	6.000868e+07
1.708140e+01	6.000868e+07
1.786618e+01	6.111290e+07
1.786618e+01	6.111290e+07
1.821193e+01	5.719609e+07
1.821193e+01	5.719609e+07
1.892707e+01	6.535770e+07
1.892707e+01	6.535770e+07
1.918756e+01	6.729687e+07
1.918756e+01	6.729687e+07
1.995586e+01	6.864743e+07
1.995586e+01	6.864743e+07
2.071603e+01	7.255076e+07
2.071603e+01	7.255076e+07
2.130769e+01	7.363853e+07
2.130769e+01	7.363853e+07
2.167216e+01	6.571829e+07
2.167216e+01	6.571829e+07
2.197971e+01	6.609568e+07
2.197971e+01	6.609568e+07
2.292256e+01	6.475705e+07
2.292256e+01	6.475705e+07
2.301505e+01	6.223141e+07
2.301505e+01	6.223141e+07
2.303466e+01	5.849759e+07
2.303466e+01	5.849759e+07
2.319270e+01	6.821747e+07
2.319270e+01	6.821747e+07
2.342894e+01	6.643296e+07
2.342894e+01	6.643296e+07
2.368721e+01	8.068621e+07
2.368721e+01	8.068621e+07
2.395067e+01	6.870828e+07
2.395067e+01	6.870828e+07
2.500325e+01	8.740414e+07
2.500325e+01	8.740414e+07
2.560926e+01	9.959884e+07
2.560926e+01	9.959884e+07
2.684944e+01	8.668614e+07
2.684944e+01	8.668614e+07
2.690996e+01	7.972469e+07
2.690996e+01	7.972469e+07
2.732379e+01	8.480071e+07
2.732379e+01	8.480071e+07
2.739720e+01	8.040859e+07
2.739720e+01	8.040859e+07
2.761784e+01	7.638526e+07
2.761784e+01	7.638526e+07
2.820617e+01	9.587909e+07
2.820617e+01	9.587909e+07
2.862437e+01	7.606542e+07
2.862437e+01	7.606542e+07
2.912424e+01	6.957021e+07
2.912424e+01	6.957021e+07
2.950094e+01	6.368564e+07
2.950094e+01	6.368564e+07
2.975288e+01	8.154214e+07
2.975288e+01	8.154215e+07
2.980576e+01	7.912960e+07
2.980576e+01	7.912961e+07
3.050321e+01	5.920989e+07
3.050321e+01	5.920989e+07
3.085916e+01	7.898715e+07
3.085916e+01	7.898715e+07
3.121220e+01	8.497462e+07
3.121220e+01	8.497462e+07
3.221570e+01	8.212057e+07
3.221570e+01	8.212057e+07
3.465308e+01	6.483229e+07
3.465308e+01	6.483228e+07
3.471828e+01	5.340173e+07
3.471828e+01	5.340173e+07
3.516721e+01	5.200047e+07
3.516721e+01	5.200047e+07
3.516727e+01	5.188671e+07
3.516727e+01	5.188671e+07
3.535724e+01	5.514821e+07
3.535724e+01	5.514821e+07
3.556193e+01	5.131062e+07
3.556193e+01	5.131062e+07
3.576261e+01	6.992238e+07
3.576261e+01	6.992238e+07
3.577891e+01	6.455124e+07
3.577891e+01	6.455124e+07
3.696449e+01	1.016004e+08
3.696449e+01	1.016004e+08
3.713671e+01	6.700363e+07
3.713671e+01	6.700363e+07
3.930420e+01	7.991652e+07
3.930420e+01	7.991651e+07
3.931277e+01	5.682449e+07
3.931277e+01	5.682449e+07
4.209961e+01	5.637834e+07
4.209961e+01	5.637834e+07
4.211059e+01	5.462489e+07
